,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4704369306564331,1.0450464884440105,21.13888888888889,0.08904374128132198
2-3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728105475505193,1.7012532552083333,19.2,0.08836429005991804
2-5,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.29444503486156465,0.4643798828125,20.46,0.08845106265245578
2-7,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.2703543722629547,0.3712310791015625,18.619999999999997,0.08843641464871571
2-9,66.66666666666666,0.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.30839933082461357,0.14330673217773438,20.933333333333334,0.08829819286165949
2-11,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.31726448982954025,0.051921844482421875,17.616666666666667,0.08856717521989282
2-13,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.24363784864544868,0.3208885192871094,19.4,0.08880747466871183
2-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30441925177971524,0.831573486328125,20.061111111111114,0.08948613169303435
3-1,66.66666666666666,0.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,0.3325157016515732,3.280365828424692,18.674999999999997,0.08941244283632094
3-3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012983277440071,0.03941263157563905,22.51111111111111,0.09016810316050385
3-5,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.2557240515947342,0.02467525835381821,21.66,0.08886179487528167
3-7,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.25802022218704224,0.23946652002632618,18.855555555555558,0.08878156635004476
3-9,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.25936833024024963,1.3043307572603227,20.913333333333334,0.08954280301144249
3-11,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.29722683131694794,0.032347025684430264,19.825,0.08836592528634443
3-13,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.19004094302654267,0.9893922209274024,21.54,0.08836804766233275
3-15,50.0,0.0,0.0,0.0,16.666666666666664,0.0,33.33333333333333,0.22708268463611603,1.3487126616140206,23.733333333333334,0.08832321640563338
Avg,78.125,0.0,1.0416666666666665,0.0,15.624999999999996,1.0416666666666665,4.166666666666666,0.29394030617550015,0.7617690119817779,20.321458333333332,0.08882989891710089
