,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,50.0,0.0,0.0,0.0,33.33333333333333,16.666666666666664,0.0,0.23444895446300507,1.4021352132161458,18.400000000000002,0.09826961793298797
2-3,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.39242478609085085,2.0056121826171873,17.973333333333333,0.09797869154964406
2-5,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.2611533343791962,1.2665924072265624,17.426666666666666,0.09795740706648282
2-7,33.33333333333333,0.0,33.33333333333333,0.0,16.666666666666664,0.0,16.666666666666664,0.16573409736156464,2.8916473388671875,15.5,0.09794587797318707
2-9,66.66666666666666,0.0,16.666666666666664,0.0,0.0,16.666666666666664,0.0,0.30579548701643944,0.059295654296875,18.766666666666666,0.09766256718695918
2-11,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.2932413270076116,1.3808186848958333,19.233333333333334,0.09755824547674921
2-13,66.66666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.2217755075544119,2.7513465881347656,17.858333333333334,0.09807770286532615
2-15,66.66666666666666,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.15170452557504177,2.186962127685547,16.59166666666667,0.09791768121077875
3-1,16.666666666666664,0.0,0.0,0.0,33.33333333333333,50.0,0.0,0.4230111539363861,1.1168822050094604,16.933333333333334,0.09810613275139253
3-3,50.0,0.0,33.33333333333333,0.0,16.666666666666664,0.0,0.0,0.24832636614640555,0.34878524392843246,17.0,0.09783684525580712
3-5,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.5285884489615759,1.268331785996755,20.766666666666666,0.0982465034919664
3-7,50.0,0.0,16.666666666666664,0.0,0.0,33.33333333333333,0.0,0.20327365895112356,0.49304888358650106,18.766666666666666,0.0983615112142498
3-9,50.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,16.666666666666664,0.2563990106185277,1.0949898563946288,19.11111111111111,0.09812562005702648
3-11,66.66666666666666,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.344112865626812,0.9997314650099725,18.01666666666667,0.09814919331034676
3-13,50.0,0.0,33.33333333333333,0.0,16.666666666666664,0.0,0.0,0.4235578378041585,3.1197420756022134,16.122222222222224,0.0984257644486848
3-15,50.0,16.666666666666664,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.30532602965831757,2.1214808598160744,16.722222222222225,0.09811565263776284
Avg,55.20833333333333,2.083333333333333,16.666666666666664,0.0,12.499999999999996,9.374999999999998,4.166666666666666,0.2974295869469643,1.531712660767759,17.824305555555554,0.09804593840183448
