,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,50.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,16.666666666666664,0.4339321702718735,1.4213663736979167,20.2,0.09826996853185255
2-3,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,0.46501266956329346,0.11676025390625,19.55,0.09827048102780687
2-5,16.666666666666664,0.0,33.33333333333333,0.0,16.666666666666664,0.0,33.33333333333333,0.32932111620903015,0.002655029296875,19.866666666666667,0.09807393624871
2-7,33.33333333333333,0.0,50.0,0.0,0.0,16.666666666666664,0.0,0.14019403979182243,0.4158782958984375,16.633333333333333,0.09842245904980479
2-9,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.26865609486897785,1.2329762776692708,17.36666666666667,0.09828830513977198
2-11,33.33333333333333,0.0,16.666666666666664,0.0,33.33333333333333,0.0,16.666666666666664,0.17547430098056793,1.385711669921875,19.71666666666667,0.0984241753958746
2-13,50.0,0.0,16.666666666666664,0.0,33.33333333333333,0.0,0.0,0.34847262998421985,1.1849416097005208,17.744444444444444,0.09896460759519327
2-15,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.3374946843832731,1.3711433410644531,17.541666666666664,0.09885794653146752
3-1,33.33333333333333,0.0,0.0,0.0,16.666666666666664,50.0,0.0,1.011145830154419,4.826654881238937,18.183333333333334,0.09906311480272481
3-3,50.0,0.0,16.666666666666664,0.0,33.33333333333333,0.0,0.0,0.4571657180786133,0.5172590762376785,22.46666666666667,0.09863322257205485
3-5,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.282794289290905,0.14696526527404785,18.883333333333333,0.09910362669565145
3-7,50.0,0.0,16.666666666666664,0.0,16.666666666666664,16.666666666666664,0.0,0.3244551693399747,0.08641560065249602,23.322222222222223,0.0987736632110207
3-9,16.666666666666664,0.0,16.666666666666664,0.0,33.33333333333333,0.0,33.33333333333333,0.9983683824539185,0.558319091796875,20.3,0.09836391110083509
3-11,16.666666666666664,0.0,16.666666666666664,16.666666666666664,0.0,0.0,50.0,0.25426018238067627,0.0285034142434597,27.366666666666667,0.09787762586303819
3-13,16.666666666666664,16.666666666666664,0.0,0.0,16.666666666666664,0.0,50.0,0.25736281275749207,0.08178595453500748,21.766666666666666,0.09824817841744034
3-15,33.33333333333333,0.0,0.0,0.0,16.666666666666664,0.0,50.0,0.49871180206537247,4.575004935264587,20.45,0.09830071927773779
Avg,36.45833333333333,2.083333333333333,18.749999999999996,1.0416666666666665,19.791666666666664,6.249999999999999,15.625,0.41142636828590184,1.122021316899918,20.084895833333334,0.09849599634131155
