,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.4901234805583954,0.0333160400390625,21.186666666666667,0.15696266643468545
2-3,33.33333333333333,16.666666666666664,16.666666666666664,0.0,33.33333333333333,0.0,0.0,0.37664149701595306,0.9259719848632812,18.4,0.15863555161816892
2-5,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.37221484184265136,0.5346038818359375,19.206666666666667,0.1623327490988742
2-7,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.30624628663063047,0.02841796875,20.080000000000002,0.16270427208826832
2-9,16.666666666666664,0.0,0.0,0.0,33.33333333333333,0.0,50.0,0.3088638186454773,5.1941070556640625,22.333333333333332,0.1633703400433145
2-11,66.66666666666666,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.4331083446741104,0.0847320556640625,20.425,0.16295843013113906
2-13,50.0,0.0,16.666666666666664,0.0,33.33333333333333,0.0,0.0,0.26723162333170575,0.03009033203125,20.4,0.16016195040569592
2-15,50.0,16.666666666666664,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.2746742417414983,0.4924418131510417,19.877777777777776,0.15918236012885426
3-1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24947303533554077,1.802548802186114,21.294444444444444,0.15752022051420367
3-3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33610799908638,0.04066303248206774,23.811111111111114,0.1574534408535898
3-5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914486308892568,0.01988822656373183,24.04444444444444,0.15730078084177498
3-7,66.66666666666666,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.4033033028244972,0.6325073831249028,22.208333333333332,0.1572923838550773
3-9,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.31057049830754596,0.03953324009974798,23.2,0.1572903813751895
3-11,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.37736179679632187,0.055453572887927294,24.225,0.15729959719234735
3-13,83.33333333333334,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.2649638429284096,0.0477695656940341,23.46,0.1574466408900864
3-15,66.66666666666666,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.1404441986232996,0.04859351692721248,23.5,0.15795558948079852
Avg,68.75,2.083333333333333,6.249999999999998,0.0,9.374999999999998,0.0,13.541666666666666,0.3376735899519796,0.6256649044977772,21.728298611111114,0.15911670968450425
