,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,16.666666666666664,0.0,0.0,0.0,33.33333333333333,16.666666666666664,33.33333333333333,0.5673120617866516,0.0269927978515625,22.166666666666668,0.15719302906165794
2-3,0.0,0.0,16.666666666666664,0.0,66.66666666666666,0.0,16.666666666666664,,,,0.15734986122764835
2-5,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.2522527053952217,0.33408355712890625,19.6,0.15743225510569586
2-7,0.0,50.0,0.0,0.0,50.0,0.0,0.0,,,,0.15735392502698853
2-9,33.33333333333333,0.0,16.666666666666664,0.0,33.33333333333333,0.0,16.666666666666664,0.5055879503488541,0.07622528076171875,21.65,0.15727798575709573
2-11,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.6954862177371979,0.038543701171875,19.966666666666665,0.15727934163593263
2-13,50.0,33.33333333333333,0.0,0.0,16.666666666666664,0.0,0.0,0.42633073528607685,0.0540618896484375,19.577777777777776,0.15740942649613274
2-15,66.66666666666666,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.28919941931962967,0.4453010559082031,19.391666666666666,0.1572375731979543
3-1,33.33333333333333,0.0,0.0,0.0,50.0,0.0,16.666666666666664,0.598659485578537,2.756791114807129,21.85,0.15713838550884263
3-3,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.4593640983104706,2.066004589945078,20.186666666666667,0.15728261116550044
3-5,16.666666666666664,16.666666666666664,0.0,0.0,33.33333333333333,16.666666666666664,16.666666666666664,0.7361513376235962,0.032958984375,24.1,0.15748875383017719
3-7,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.45075092613697054,0.056775182113051416,21.24666666666667,0.1572545005614499
3-9,66.66666666666666,0.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.5807096995413303,0.061979092890396714,24.608333333333334,0.15737712399250062
3-11,66.66666666666666,0.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.3490894138813019,1.5405897554010153,22.733333333333334,0.15756770583351007
3-13,16.666666666666664,0.0,0.0,0.0,50.0,0.0,33.33333333333333,0.2739936411380768,0.1334533840417862,23.7,0.15744652971625328
3-15,50.0,16.666666666666664,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.3158157269159953,0.033850694075226784,23.066666666666666,0.1573836256020336
Avg,40.625,7.291666666666666,4.166666666666666,0.0,31.249999999999996,2.083333333333333,14.58333333333333,,,,0.15734203960746085
