,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,50.0,0.0,16.666666666666664,0.0,33.33333333333333,0.0,0.0,0.39231717586517334,0.033930460611979164,21.166666666666668,0.08985571904419774
2-3,33.33333333333333,0.0,16.666666666666664,0.0,33.33333333333333,16.666666666666664,0.0,0.2543179839849472,0.25673675537109375,16.55,0.08977993771674603
2-5,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.4800140857696533,0.032520294189453125,19.025,0.08988871052105576
2-7,66.66666666666666,0.0,0.0,0.0,16.666666666666664,16.666666666666664,0.0,0.47413476929068565,0.8688392639160156,17.808333333333334,0.08989132822087381
2-9,50.0,0.0,0.0,0.0,33.33333333333333,0.0,16.666666666666664,0.3496079941590627,0.080810546875,16.944444444444446,0.08971531600680317
2-11,50.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,16.666666666666664,0.2261069267988205,0.08657328287760417,19.166666666666668,0.08973910164388811
2-13,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0,0.496749609708786,2.7667007446289062,17.25,0.08968312102969331
2-15,66.66666666666666,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.2984148636460304,0.06467056274414062,19.333333333333336,0.08974404832924227
3-1,16.666666666666664,0.0,0.0,0.0,50.0,33.33333333333333,0.0,0.30395668745040894,0.07112323492765427,15.033333333333333,0.08982744645246696
3-3,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.251219991594553,0.06159460195340216,19.675,0.08989718057451206
3-5,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.22780686169862746,0.38312320224940777,19.173333333333332,0.08977128037114651
3-7,50.0,16.666666666666664,0.0,0.0,33.33333333333333,0.0,0.0,0.32623658577601117,0.03749247620968769,17.944444444444443,0.08982357161385672
3-9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3537253538767497,0.07106403013070424,21.133333333333336,0.08976655345598068
3-11,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.344794899225235,0.3944037910550833,17.458333333333332,0.08986988695581669
3-13,66.66666666666666,0.0,0.0,0.0,16.666666666666664,0.0,16.666666666666664,0.4098145542666316,0.029972089978400618,19.525,0.08979834211633561
3-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32586992532014847,0.04129344752679268,21.266666666666666,0.08987382144787157
Avg,60.41666666666666,3.1249999999999996,3.1249999999999996,0.0,23.958333333333332,5.208333333333332,4.166666666666666,0.3446930167769703,0.33005304907783284,18.653368055555557,0.08980783534378044
